"","verbatim_name","usageKey","scientificName","status","rank","matchType","confidence","acceptedUsageKey","kingdomKey","phylumKey","classKey","orderKey","familyKey"
"585","Filago arvensis",3115875,"Filago arvensis L.","ACCEPTED","SPECIES","EXACT",98,3115875,6,7707728,220,414,3065
"586","Filago arvensis",3115875,"Filago arvensis L.","ACCEPTED","SPECIES","EXACT",98,3115875,6,7707728,220,414,3065
"587","Filago arvensis",3115875,"Filago arvensis L.","ACCEPTED","SPECIES","EXACT",98,3115875,6,7707728,220,414,3065
"588","Filago germanica",7533148,"Filago germanica L.","ACCEPTED","SPECIES","EXACT",97,7533148,6,7707728,220,414,3065
"589","Filago germanica",7533148,"Filago germanica L.","ACCEPTED","SPECIES","EXACT",97,7533148,6,7707728,220,414,3065
"590","Filago germanica",7533148,"Filago germanica L.","ACCEPTED","SPECIES","EXACT",97,7533148,6,7707728,220,414,3065
"591","Filago lutescens",3115897,"Filago lutescens Jord.","ACCEPTED","SPECIES","EXACT",99,3115897,6,7707728,220,414,3065
"592","Filago lutescens",3115897,"Filago lutescens Jord.","ACCEPTED","SPECIES","EXACT",99,3115897,6,7707728,220,414,3065
"593","Filago lutescens",3115897,"Filago lutescens Jord.","ACCEPTED","SPECIES","EXACT",99,3115897,6,7707728,220,414,3065
"594","Filago pyramidata",3115755,"Filago pyramidata L.","ACCEPTED","SPECIES","EXACT",97,3115755,6,7707728,220,414,3065
"595","Filago pyramidata",3115755,"Filago pyramidata L.","ACCEPTED","SPECIES","EXACT",97,3115755,6,7707728,220,414,3065
"596","Filago pyramidata",3115755,"Filago pyramidata L.","ACCEPTED","SPECIES","EXACT",97,3115755,6,7707728,220,414,3065
"597","Glebionis segetum",3141101,"Glebionis segetum (L.) Fourr.","ACCEPTED","SPECIES","EXACT",99,3141101,6,7707728,220,414,3065
"598","Glebionis segetum",3141101,"Glebionis segetum (L.) Fourr.","ACCEPTED","SPECIES","EXACT",99,3141101,6,7707728,220,414,3065
"599","Glebionis segetum",3141101,"Glebionis segetum (L.) Fourr.","ACCEPTED","SPECIES","EXACT",99,3141101,6,7707728,220,414,3065
"600","Glebionis segetum",3141101,"Glebionis segetum (L.) Fourr.","ACCEPTED","SPECIES","EXACT",99,3141101,6,7707728,220,414,3065
"601","Gnaphalium luteoalbum",5404874,"Gnaphalium luteoalbum L.","SYNONYM","SPECIES","EXACT",98,3131229,6,7707728,220,414,3065
"602","Gnaphalium luteoalbum",5404874,"Gnaphalium luteoalbum L.","SYNONYM","SPECIES","EXACT",98,3131229,6,7707728,220,414,3065
"603","Gnaphalium luteoalbum",5404874,"Gnaphalium luteoalbum L.","SYNONYM","SPECIES","EXACT",98,3131229,6,7707728,220,414,3065
"604","Gnaphalium luteoalbum",5404874,"Gnaphalium luteoalbum L.","SYNONYM","SPECIES","EXACT",98,3131229,6,7707728,220,414,3065
"605","Gnaphalium sylvaticum",7995437,"Gnaphalium sylvaticum Sm.","ACCEPTED","SPECIES","EXACT",97,7995437,6,7707728,220,414,3065
"606","Gnaphalium sylvaticum",7995437,"Gnaphalium sylvaticum Sm.","ACCEPTED","SPECIES","EXACT",97,7995437,6,7707728,220,414,3065
"607","Gnaphalium sylvaticum",7995437,"Gnaphalium sylvaticum Sm.","ACCEPTED","SPECIES","EXACT",97,7995437,6,7707728,220,414,3065
"608","Gnaphalium uliginosum",5390848,"Gnaphalium uliginosum L.","ACCEPTED","SPECIES","EXACT",97,5390848,6,7707728,220,414,3065
"609","Gnaphalium uliginosum",5390848,"Gnaphalium uliginosum L.","ACCEPTED","SPECIES","EXACT",97,5390848,6,7707728,220,414,3065
"610","Gnaphalium uliginosum",5390848,"Gnaphalium uliginosum L.","ACCEPTED","SPECIES","EXACT",97,5390848,6,7707728,220,414,3065
"611","Gnaphalium uliginosum",5390848,"Gnaphalium uliginosum L.","ACCEPTED","SPECIES","EXACT",97,5390848,6,7707728,220,414,3065
"612","Helichrysum arenarium",3131809,"Helichrysum arenarium (L.) Moench","ACCEPTED","SPECIES","EXACT",97,3131809,6,7707728,220,414,3065
"613","Helichrysum arenarium",3131809,"Helichrysum arenarium (L.) Moench","ACCEPTED","SPECIES","EXACT",97,3131809,6,7707728,220,414,3065
"614","Helminthotheca echioides",3141855,"Helminthotheca echioides (L) Holub","ACCEPTED","SPECIES","EXACT",97,3141855,6,7707728,220,414,3065
"615","Helminthotheca echioides",3141855,"Helminthotheca echioides (L) Holub","ACCEPTED","SPECIES","EXACT",97,3141855,6,7707728,220,414,3065
"616","Helminthotheca echioides",3141855,"Helminthotheca echioides (L) Holub","ACCEPTED","SPECIES","EXACT",97,3141855,6,7707728,220,414,3065
"617","Helminthotheca echioides",3141855,"Helminthotheca echioides (L) Holub","ACCEPTED","SPECIES","EXACT",97,3141855,6,7707728,220,414,3065
"618","Hieracium glaucinum",9689880,"Hieracium glaucinum Jord.","ACCEPTED","SPECIES","EXACT",99,9689880,6,7707728,220,414,3065
"619","Hieracium glaucinum",9689880,"Hieracium glaucinum Jord.","ACCEPTED","SPECIES","EXACT",99,9689880,6,7707728,220,414,3065
"620","Hieracium glaucinum",9689880,"Hieracium glaucinum Jord.","ACCEPTED","SPECIES","EXACT",99,9689880,6,7707728,220,414,3065
"621","Hieracium laevigatum",3135064,"Hieracium laevigatum Willd.","ACCEPTED","SPECIES","EXACT",97,3135064,6,7707728,220,414,3065
"622","Hieracium laevigatum",3135064,"Hieracium laevigatum Willd.","ACCEPTED","SPECIES","EXACT",97,3135064,6,7707728,220,414,3065
"623","Hieracium laevigatum",3135064,"Hieracium laevigatum Willd.","ACCEPTED","SPECIES","EXACT",97,3135064,6,7707728,220,414,3065
"624","Hieracium laevigatum",3135064,"Hieracium laevigatum Willd.","ACCEPTED","SPECIES","EXACT",97,3135064,6,7707728,220,414,3065
"625","Hieracium maculatum",7485421,"Hieracium maculatum Schrank","ACCEPTED","SPECIES","EXACT",97,7485421,6,7707728,220,414,3065
"626","Hieracium maculatum",7485421,"Hieracium maculatum Schrank","ACCEPTED","SPECIES","EXACT",97,7485421,6,7707728,220,414,3065
"627","Hieracium maculatum",7485421,"Hieracium maculatum Schrank","ACCEPTED","SPECIES","EXACT",97,7485421,6,7707728,220,414,3065
"628","Hieracium maculatum",7485421,"Hieracium maculatum Schrank","ACCEPTED","SPECIES","EXACT",97,7485421,6,7707728,220,414,3065
"629","Hieracium murorum",8605056,"Hieracium murorum L.","ACCEPTED","SPECIES","EXACT",98,8605056,6,7707728,220,414,3065
"630","Hieracium murorum",8605056,"Hieracium murorum L.","ACCEPTED","SPECIES","EXACT",98,8605056,6,7707728,220,414,3065
"631","Hieracium murorum",8605056,"Hieracium murorum L.","ACCEPTED","SPECIES","EXACT",98,8605056,6,7707728,220,414,3065
"632","Hieracium murorum",8605056,"Hieracium murorum L.","ACCEPTED","SPECIES","EXACT",98,8605056,6,7707728,220,414,3065
"633","Hieracium sabaudum",3136606,"Hieracium sabaudum L.","ACCEPTED","SPECIES","EXACT",97,3136606,6,7707728,220,414,3065
"634","Hieracium sabaudum",3136606,"Hieracium sabaudum L.","ACCEPTED","SPECIES","EXACT",97,3136606,6,7707728,220,414,3065
"635","Hieracium sabaudum",3136606,"Hieracium sabaudum L.","ACCEPTED","SPECIES","EXACT",97,3136606,6,7707728,220,414,3065
"636","Hieracium sabaudum",3136606,"Hieracium sabaudum L.","ACCEPTED","SPECIES","EXACT",97,3136606,6,7707728,220,414,3065
"637","Hieracium schmidtii",3135601,"Hieracium schmidtii Tausch","ACCEPTED","SPECIES","EXACT",97,3135601,6,7707728,220,414,3065
"638","Hieracium schmidtii",3135601,"Hieracium schmidtii Tausch","ACCEPTED","SPECIES","EXACT",97,3135601,6,7707728,220,414,3065
"639","Hieracium umbellatum",3135329,"Hieracium umbellatum L.","ACCEPTED","SPECIES","EXACT",97,3135329,6,7707728,220,414,3065
"640","Hieracium umbellatum",3135329,"Hieracium umbellatum L.","ACCEPTED","SPECIES","EXACT",97,3135329,6,7707728,220,414,3065
"641","Hieracium umbellatum",3135329,"Hieracium umbellatum L.","ACCEPTED","SPECIES","EXACT",97,3135329,6,7707728,220,414,3065
"642","Hieracium umbellatum",3135329,"Hieracium umbellatum L.","ACCEPTED","SPECIES","EXACT",97,3135329,6,7707728,220,414,3065
"643","Hieracium vulgatum",7777868,"Hieracium vulgatum Spreng.","ACCEPTED","SPECIES","EXACT",97,7777868,6,7707728,220,414,3065
"644","Hieracium vulgatum",7777868,"Hieracium vulgatum Spreng.","ACCEPTED","SPECIES","EXACT",97,7777868,6,7707728,220,414,3065
"645","Hieracium vulgatum",7777868,"Hieracium vulgatum Spreng.","ACCEPTED","SPECIES","EXACT",97,7777868,6,7707728,220,414,3065
"646","Hieracium vulgatum",7777868,"Hieracium vulgatum Spreng.","ACCEPTED","SPECIES","EXACT",97,7777868,6,7707728,220,414,3065
"647","Hypochaeris glabra",3093911,"Hypochaeris glabra L.","ACCEPTED","SPECIES","EXACT",97,3093911,6,7707728,220,414,3065
"648","Hypochaeris glabra",3093911,"Hypochaeris glabra L.","ACCEPTED","SPECIES","EXACT",97,3093911,6,7707728,220,414,3065
"649","Hypochaeris maculata",3093693,"Hypochaeris maculata L.","SYNONYM","SPECIES","EXACT",98,7883344,6,7707728,220,414,3065
"650","Hypochaeris maculata",3093693,"Hypochaeris maculata L.","SYNONYM","SPECIES","EXACT",98,7883344,6,7707728,220,414,3065
"651","Hypochaeris radicata",3093702,"Hypochaeris radicata L.","ACCEPTED","SPECIES","EXACT",99,3093702,6,7707728,220,414,3065
"652","Hypochaeris radicata",3093702,"Hypochaeris radicata L.","ACCEPTED","SPECIES","EXACT",99,3093702,6,7707728,220,414,3065
"653","Hypochaeris radicata",3093702,"Hypochaeris radicata L.","ACCEPTED","SPECIES","EXACT",99,3093702,6,7707728,220,414,3065
"654","Hypochaeris radicata",3093702,"Hypochaeris radicata L.","ACCEPTED","SPECIES","EXACT",99,3093702,6,7707728,220,414,3065
"655","Inula britannica",7502456,"Inula britannica M.Bieb., 1808","ACCEPTED","SPECIES","EXACT",97,7502456,6,7707728,220,414,3065
"656","Inula britannica",7502456,"Inula britannica M.Bieb., 1808","ACCEPTED","SPECIES","EXACT",97,7502456,6,7707728,220,414,3065
"657","Inula salicina",8229935,"Inula salicina Pall.","ACCEPTED","SPECIES","EXACT",97,8229935,6,7707728,220,414,3065
"658","Inula salicina",8229935,"Inula salicina Pall.","ACCEPTED","SPECIES","EXACT",97,8229935,6,7707728,220,414,3065
"659","Inula salicina",8229935,"Inula salicina Pall.","ACCEPTED","SPECIES","EXACT",97,8229935,6,7707728,220,414,3065
"660","Jacobaea aquatica",8340600,"Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,8340600,6,7707728,220,414,3065
"661","Jacobaea aquatica",8340600,"Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,8340600,6,7707728,220,414,3065
"662","Jacobaea aquatica",8340600,"Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,8340600,6,7707728,220,414,3065
"663","Jacobaea erucifolia",10487667,"Jacobaea erucifolia (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,10487667,6,7707728,220,414,3065
"664","Jacobaea erucifolia",10487667,"Jacobaea erucifolia (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,10487667,6,7707728,220,414,3065
"665","Jacobaea erucifolia",10487667,"Jacobaea erucifolia (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,10487667,6,7707728,220,414,3065
"666","Jacobaea paludosa",10380222,"Jacobaea paludosa (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,10380222,6,7707728,220,414,3065
"667","Jacobaea paludosa",10380222,"Jacobaea paludosa (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,10380222,6,7707728,220,414,3065
"668","Jacobaea paludosa",10380222,"Jacobaea paludosa (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,10380222,6,7707728,220,414,3065
"669","Jacobaea vulgaris",5388602,"Jacobaea vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",97,5388602,6,7707728,220,414,3065
"670","Jacobaea vulgaris",5388602,"Jacobaea vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",97,5388602,6,7707728,220,414,3065
"671","Jacobaea vulgaris",5388602,"Jacobaea vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",97,5388602,6,7707728,220,414,3065
"672","Jacobaea vulgaris",5388602,"Jacobaea vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",97,5388602,6,7707728,220,414,3065
"673","Lactuca perennis",3140574,"Lactuca perennis L.","ACCEPTED","SPECIES","EXACT",99,3140574,6,7707728,220,414,3065
"674","Lactuca perennis",3140574,"Lactuca perennis L.","ACCEPTED","SPECIES","EXACT",99,3140574,6,7707728,220,414,3065
"675","Lactuca serriola",3140490,"Lactuca serriola L.","ACCEPTED","SPECIES","EXACT",99,3140490,6,7707728,220,414,3065
"676","Lactuca serriola",3140490,"Lactuca serriola L.","ACCEPTED","SPECIES","EXACT",99,3140490,6,7707728,220,414,3065
"677","Lactuca serriola",3140490,"Lactuca serriola L.","ACCEPTED","SPECIES","EXACT",99,3140490,6,7707728,220,414,3065
"678","Lactuca serriola",3140490,"Lactuca serriola L.","ACCEPTED","SPECIES","EXACT",99,3140490,6,7707728,220,414,3065
"679","Lactuca virosa",3140346,"Lactuca virosa L.","ACCEPTED","SPECIES","EXACT",97,3140346,6,7707728,220,414,3065
"680","Lactuca virosa",3140346,"Lactuca virosa L.","ACCEPTED","SPECIES","EXACT",97,3140346,6,7707728,220,414,3065
"681","Lactuca virosa",3140346,"Lactuca virosa L.","ACCEPTED","SPECIES","EXACT",97,3140346,6,7707728,220,414,3065
"682","Lactuca virosa",3140346,"Lactuca virosa L.","ACCEPTED","SPECIES","EXACT",97,3140346,6,7707728,220,414,3065
"683","Lapsana communis",3134857,"Lapsana communis L.","ACCEPTED","SPECIES","EXACT",99,3134857,6,7707728,220,414,3065
"684","Lapsana communis",3134857,"Lapsana communis L.","ACCEPTED","SPECIES","EXACT",99,3134857,6,7707728,220,414,3065
"685","Lapsana communis",3134857,"Lapsana communis L.","ACCEPTED","SPECIES","EXACT",99,3134857,6,7707728,220,414,3065
"686","Lapsana communis",3134857,"Lapsana communis L.","ACCEPTED","SPECIES","EXACT",99,3134857,6,7707728,220,414,3065
"687","Leontodon hispidus",3137498,"Leontodon hispidus L.","ACCEPTED","SPECIES","EXACT",97,3137498,6,7707728,220,414,3065
"688","Leontodon hispidus",3137498,"Leontodon hispidus L.","ACCEPTED","SPECIES","EXACT",97,3137498,6,7707728,220,414,3065
"689","Leontodon hispidus",3137498,"Leontodon hispidus L.","ACCEPTED","SPECIES","EXACT",97,3137498,6,7707728,220,414,3065
"690","Leontodon hispidus",3137498,"Leontodon hispidus L.","ACCEPTED","SPECIES","EXACT",97,3137498,6,7707728,220,414,3065
"691","Leucanthemum vulgare",8848598,"Leucanthemum vulgare Lam.","ACCEPTED","SPECIES","EXACT",99,8848598,6,7707728,220,414,3065
"692","Leucanthemum vulgare",8848598,"Leucanthemum vulgare Lam.","ACCEPTED","SPECIES","EXACT",99,8848598,6,7707728,220,414,3065
"693","Leucanthemum vulgare",8848598,"Leucanthemum vulgare Lam.","ACCEPTED","SPECIES","EXACT",99,8848598,6,7707728,220,414,3065
"694","Leucanthemum vulgare",8848598,"Leucanthemum vulgare Lam.","ACCEPTED","SPECIES","EXACT",99,8848598,6,7707728,220,414,3065
"695","Logfia minima",3088922,"Logfia minima (Sm.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3088922,6,7707728,220,414,3065
"696","Logfia minima",3088922,"Logfia minima (Sm.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3088922,6,7707728,220,414,3065
"697","Logfia minima",3088922,"Logfia minima (Sm.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3088922,6,7707728,220,414,3065
"698","Logfia minima",3088922,"Logfia minima (Sm.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3088922,6,7707728,220,414,3065
"699","Matricaria chamomilla",8370958,"Matricaria chamomilla L.","ACCEPTED","SPECIES","EXACT",98,8370958,6,7707728,220,414,3065
"700","Matricaria chamomilla",8370958,"Matricaria chamomilla L.","ACCEPTED","SPECIES","EXACT",98,8370958,6,7707728,220,414,3065
"701","Matricaria chamomilla",8370958,"Matricaria chamomilla L.","ACCEPTED","SPECIES","EXACT",98,8370958,6,7707728,220,414,3065
"702","Matricaria chamomilla",8370958,"Matricaria chamomilla L.","ACCEPTED","SPECIES","EXACT",98,8370958,6,7707728,220,414,3065
"703","Mycelis muralis",3139040,"Mycelis muralis (L.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3139040,6,7707728,220,414,3065
"704","Mycelis muralis",3139040,"Mycelis muralis (L.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3139040,6,7707728,220,414,3065
"705","Mycelis muralis",3139040,"Mycelis muralis (L.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3139040,6,7707728,220,414,3065
"706","Mycelis muralis",3139040,"Mycelis muralis (L.) Dumort.","ACCEPTED","SPECIES","EXACT",99,3139040,6,7707728,220,414,3065
"707","Petasites hybridus",9490132,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,9490132,6,7707728,220,414,3065
"708","Petasites hybridus",9490132,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,9490132,6,7707728,220,414,3065
"709","Petasites hybridus",9490132,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,9490132,6,7707728,220,414,3065
"710","Petasites hybridus",9490132,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.","ACCEPTED","SPECIES","EXACT",99,9490132,6,7707728,220,414,3065
"711","Picris hieracioides",3093337,"Picris hieracioides L.","ACCEPTED","SPECIES","EXACT",98,3093337,6,7707728,220,414,3065
"712","Picris hieracioides",3093337,"Picris hieracioides L.","ACCEPTED","SPECIES","EXACT",98,3093337,6,7707728,220,414,3065
"713","Picris hieracioides",3093337,"Picris hieracioides L.","ACCEPTED","SPECIES","EXACT",98,3093337,6,7707728,220,414,3065
"714","Picris hieracioides",3093337,"Picris hieracioides L.","ACCEPTED","SPECIES","EXACT",98,3093337,6,7707728,220,414,3065
"715","Pilosella lactucella",9509071,"Pilosella lactucella (Wallr.) P.D.Sell & C.West","ACCEPTED","SPECIES","EXACT",99,9509071,6,7707728,220,414,3065
"716","Pilosella lactucella",9509071,"Pilosella lactucella (Wallr.) P.D.Sell & C.West","ACCEPTED","SPECIES","EXACT",99,9509071,6,7707728,220,414,3065
"717","Pilosella lactucella",9509071,"Pilosella lactucella (Wallr.) P.D.Sell & C.West","ACCEPTED","SPECIES","EXACT",99,9509071,6,7707728,220,414,3065
"718","Pilosella officinarum",9458333,"Pilosella officinarum Vaill.","ACCEPTED","SPECIES","EXACT",98,9458333,6,7707728,220,414,3065
"719","Pilosella officinarum",9458333,"Pilosella officinarum Vaill.","ACCEPTED","SPECIES","EXACT",98,9458333,6,7707728,220,414,3065
"720","Pilosella officinarum",9458333,"Pilosella officinarum Vaill.","ACCEPTED","SPECIES","EXACT",98,9458333,6,7707728,220,414,3065
"721","Pilosella officinarum",9458333,"Pilosella officinarum Vaill.","ACCEPTED","SPECIES","EXACT",98,9458333,6,7707728,220,414,3065
"722","Pilosella peleteriana",3123717,"Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip.","ACCEPTED","SPECIES","EXACT",97,3123717,6,7707728,220,414,3065
"723","Pilosella peleteriana",3123717,"Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip.","ACCEPTED","SPECIES","EXACT",97,3123717,6,7707728,220,414,3065
"724","Pilosella piloselloides",8288930,"Pilosella piloselloides (Vill.) Soják","ACCEPTED","SPECIES","EXACT",99,8288930,6,7707728,220,414,3065
"725","Pilosella piloselloides",8288930,"Pilosella piloselloides (Vill.) Soják","ACCEPTED","SPECIES","EXACT",99,8288930,6,7707728,220,414,3065
"726","Pilosella piloselloides",8288930,"Pilosella piloselloides (Vill.) Soják","ACCEPTED","SPECIES","EXACT",99,8288930,6,7707728,220,414,3065
"727","Pilosella piloselloides",8288930,"Pilosella piloselloides (Vill.) Soják","ACCEPTED","SPECIES","EXACT",99,8288930,6,7707728,220,414,3065
"728","Podospermum laciniatum",5397911,"Podospermum laciniatum (L.) DC.","SYNONYM","SPECIES","EXACT",98,8286501,6,7707728,220,414,3065
"729","Podospermum laciniatum",5397911,"Podospermum laciniatum (L.) DC.","SYNONYM","SPECIES","EXACT",98,8286501,6,7707728,220,414,3065
"730","Pulicaria dysenterica",3095609,"Pulicaria dysenterica (L.) Bernh.","ACCEPTED","SPECIES","EXACT",97,3095609,6,7707728,220,414,3065
"731","Pulicaria dysenterica",3095609,"Pulicaria dysenterica (L.) Bernh.","ACCEPTED","SPECIES","EXACT",97,3095609,6,7707728,220,414,3065
"732","Pulicaria dysenterica",3095609,"Pulicaria dysenterica (L.) Bernh.","ACCEPTED","SPECIES","EXACT",97,3095609,6,7707728,220,414,3065
"733","Pulicaria dysenterica",3095609,"Pulicaria dysenterica (L.) Bernh.","ACCEPTED","SPECIES","EXACT",97,3095609,6,7707728,220,414,3065
"734","Pulicaria vulgaris",6443643,"Pulicaria vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",99,6443643,6,7707728,220,414,3065
"735","Pulicaria vulgaris",6443643,"Pulicaria vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",99,6443643,6,7707728,220,414,3065
"736","Pulicaria vulgaris",6443643,"Pulicaria vulgaris Gaertn.","ACCEPTED","SPECIES","EXACT",99,6443643,6,7707728,220,414,3065
"737","Scorzonera humilis",3111049,"Scorzonera humilis L.","ACCEPTED","SPECIES","EXACT",97,3111049,6,7707728,220,414,3065
"738","Scorzonera humilis",3111049,"Scorzonera humilis L.","ACCEPTED","SPECIES","EXACT",97,3111049,6,7707728,220,414,3065
"739","Scorzonera humilis",3111049,"Scorzonera humilis L.","ACCEPTED","SPECIES","EXACT",97,3111049,6,7707728,220,414,3065
"740","Scorzoneroides autumnalis",3133512,"Scorzoneroides autumnalis (L.) Moench","ACCEPTED","SPECIES","EXACT",99,3133512,6,7707728,220,414,3065
"741","Scorzoneroides autumnalis",3133512,"Scorzoneroides autumnalis (L.) Moench","ACCEPTED","SPECIES","EXACT",99,3133512,6,7707728,220,414,3065
"742","Scorzoneroides autumnalis",3133512,"Scorzoneroides autumnalis (L.) Moench","ACCEPTED","SPECIES","EXACT",99,3133512,6,7707728,220,414,3065
"743","Scorzoneroides autumnalis",3133512,"Scorzoneroides autumnalis (L.) Moench","ACCEPTED","SPECIES","EXACT",99,3133512,6,7707728,220,414,3065
"744","Senecio hercynicus",3107060,"Senecio hercynicus Herborg","ACCEPTED","SPECIES","EXACT",99,3107060,6,7707728,220,414,3065
"745","Senecio hercynicus",3107060,"Senecio hercynicus Herborg","ACCEPTED","SPECIES","EXACT",99,3107060,6,7707728,220,414,3065
"746","Senecio nemorensis",3107839,"Senecio nemorensis L.","ACCEPTED","SPECIES","EXACT",98,3107839,6,7707728,220,414,3065
"747","Senecio nemorensis",3107839,"Senecio nemorensis L.","ACCEPTED","SPECIES","EXACT",98,3107839,6,7707728,220,414,3065
"748","Senecio ovatus",3107361,"Senecio ovatus (G.Gaertn., E.Mey. & Scherb.) Willd.","ACCEPTED","SPECIES","EXACT",97,3107361,6,7707728,220,414,3065
"749","Senecio ovatus",3107361,"Senecio ovatus (G.Gaertn., E.Mey. & Scherb.) Willd.","ACCEPTED","SPECIES","EXACT",97,3107361,6,7707728,220,414,3065
"750","Senecio ovatus",3107361,"Senecio ovatus (G.Gaertn., E.Mey. & Scherb.) Willd.","ACCEPTED","SPECIES","EXACT",97,3107361,6,7707728,220,414,3065
"751","Senecio ovatus",3107361,"Senecio ovatus (G.Gaertn., E.Mey. & Scherb.) Willd.","ACCEPTED","SPECIES","EXACT",97,3107361,6,7707728,220,414,3065
"752","Senecio sylvaticus",3107987,"Senecio sylvaticus L.","ACCEPTED","SPECIES","EXACT",97,3107987,6,7707728,220,414,3065
"753","Senecio sylvaticus",3107987,"Senecio sylvaticus L.","ACCEPTED","SPECIES","EXACT",97,3107987,6,7707728,220,414,3065
"754","Senecio sylvaticus",3107987,"Senecio sylvaticus L.","ACCEPTED","SPECIES","EXACT",97,3107987,6,7707728,220,414,3065
"755","Senecio sylvaticus",3107987,"Senecio sylvaticus L.","ACCEPTED","SPECIES","EXACT",97,3107987,6,7707728,220,414,3065
"756","Senecio viscosus",3107855,"Senecio viscosus L.","ACCEPTED","SPECIES","EXACT",97,3107855,6,7707728,220,414,3065
"757","Senecio viscosus",3107855,"Senecio viscosus L.","ACCEPTED","SPECIES","EXACT",97,3107855,6,7707728,220,414,3065
"758","Senecio viscosus",3107855,"Senecio viscosus L.","ACCEPTED","SPECIES","EXACT",97,3107855,6,7707728,220,414,3065
"759","Senecio viscosus",3107855,"Senecio viscosus L.","ACCEPTED","SPECIES","EXACT",97,3107855,6,7707728,220,414,3065
"760","Senecio vulgaris",3108983,"Senecio vulgaris L.","ACCEPTED","SPECIES","EXACT",99,3108983,6,7707728,220,414,3065
"761","Senecio vulgaris",3108983,"Senecio vulgaris L.","ACCEPTED","SPECIES","EXACT",99,3108983,6,7707728,220,414,3065
"762","Senecio vulgaris",3108983,"Senecio vulgaris L.","ACCEPTED","SPECIES","EXACT",99,3108983,6,7707728,220,414,3065
"763","Senecio vulgaris",3108983,"Senecio vulgaris L.","ACCEPTED","SPECIES","EXACT",99,3108983,6,7707728,220,414,3065
"764","Serratula tinctoria",5388835,"Serratula tinctoria L.","ACCEPTED","SPECIES","EXACT",97,5388835,6,7707728,220,414,3065
"765","Serratula tinctoria",5388835,"Serratula tinctoria L.","ACCEPTED","SPECIES","EXACT",97,5388835,6,7707728,220,414,3065
"766","Serratula tinctoria",5388835,"Serratula tinctoria L.","ACCEPTED","SPECIES","EXACT",97,5388835,6,7707728,220,414,3065
"767","Solidago virgaurea",6446462,"Solidago virgaurea L.","ACCEPTED","SPECIES","EXACT",98,6446462,6,7707728,220,414,3065
"768","Solidago virgaurea",6446462,"Solidago virgaurea L.","ACCEPTED","SPECIES","EXACT",98,6446462,6,7707728,220,414,3065
"769","Solidago virgaurea",6446462,"Solidago virgaurea L.","ACCEPTED","SPECIES","EXACT",98,6446462,6,7707728,220,414,3065
"770","Solidago virgaurea",6446462,"Solidago virgaurea L.","ACCEPTED","SPECIES","EXACT",98,6446462,6,7707728,220,414,3065
"771","Sonchus arvensis",3105813,"Sonchus arvensis L.","ACCEPTED","SPECIES","EXACT",99,3105813,6,7707728,220,414,3065
"772","Sonchus arvensis",3105813,"Sonchus arvensis L.","ACCEPTED","SPECIES","EXACT",99,3105813,6,7707728,220,414,3065
"773","Sonchus arvensis",3105813,"Sonchus arvensis L.","ACCEPTED","SPECIES","EXACT",99,3105813,6,7707728,220,414,3065
"774","Sonchus arvensis",3105813,"Sonchus arvensis L.","ACCEPTED","SPECIES","EXACT",99,3105813,6,7707728,220,414,3065
"775","Sonchus asper",3105782,"Sonchus asper (L.) Hill","ACCEPTED","SPECIES","EXACT",97,3105782,6,7707728,220,414,3065
