"","verbatim_name","usageKey","scientificName","status","rank","matchType","confidence","acceptedUsageKey","kingdomKey","phylumKey","classKey","orderKey","familyKey"
"5131","Euthyas truncata",2180494,"Euthyas truncata (Neuman, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,543,7495
"5132","Hyperia galba",5177646,"Hyperia galba (Montagu, 1813)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,1231,7990
"5133","Idotea balthica",5176195,"Idotea balthica (Pallas, 1772)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8888
"5134","Idotea chelipes",5176242,"Idotea chelipes (Pallas, 1766)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8888
"5135","Idotea emarginata",5176212,"Idotea emarginata (Fabricius, 1793)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8888
"5136","Idotea granulosa",5176253,"Idotea granulosa Rathke, 1843","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8888
"5137","Idotea linearis",5176255,"Idotea linearis (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,229,643,8888
"5138","Idotea metallica",5176226,"Idotea metallica Bosc, 1801","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8888
"5139","Idotea pelagica",5176237,"Idotea pelagica Leach, 1816","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8888
"5140","Ilyocryptus agilis",2234621,"Ilyocryptus agilis Kurz, 1878","ACCEPTED","SPECIES","EXACT",97,NA,1,54,281,545,7637
"5141","Inachus dorsettensis",5178706,"Inachus dorsettensis (Pennant, 1777)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,637,8046
"5142","Macropodia parva",5729793,"Macropodia parva Van Noort & Adema, 1985","SYNONYM","SPECIES","EXACT",98,5178697,1,54,229,637,8046
"5143","Macropodia rostrata",5178697,"Macropodia rostrata (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,637,8046
"5144","Macropodia tenuirostris",5178695,"Macropodia tenuirostris (Leach, 1814)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,637,8046
"5145","Jassa herdmani",4314301,"Jassa herdmani (Walker, 1893)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,1231,7994
"5146","Isotoma viridis",5166886,"Isotoma viridis C.Bourlet, 1839","ACCEPTED","SPECIES","EXACT",99,NA,1,54,10713444,11776269,7214
"5147","Isotomurus maculatus",2119903,"Isotomurus maculatus (Schäffer, 1896)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,10713444,11776269,7214
"5148","Isotomurus palustris",10934196,"Isotomurus palustris (O.F.Müller, 1776)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,10713444,11776269,7214
"5149","Vertagopus arboreus",11036538,"Vertagopus arboreus Martynova, 1979","SYNONYM","SPECIES","EXACT",97,9616579,1,54,10713444,11776269,7214
"5150","Dermacentor reticulatus",2183432,"Dermacentor reticulatus Fabricius, 1794","ACCEPTED","SPECIES","EXACT",97,NA,1,54,367,1425,9167
"5151","Ixodes ricinus",2182588,"Ixodes ricinus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",97,NA,1,54,367,1425,9167
"5152","Pholeoixodes hexagonus",2182416,"Pholeoixodes hexagonus Morel & Pérez, 1973","SYNONYM","SPECIES","EXACT",97,2182405,1,54,367,1425,9167
"5153","Pholeoixodes lividus",2182917,"Pholeoixodes lividus Morel & Pérez, 1973","SYNONYM","SPECIES","EXACT",98,2182693,1,54,367,1425,9167
"5154","Jaera albifrons",5177086,"Jaera albifrons Leach, 1814","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,5368
"5155","Dipljapyx humberti",4536509,"Dipljapyx humberti (Grassi, 1885)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,11374670,240,7213
"5156","Allajulus nitidus",1013263,"Allajulus nitidus (Verhoeff, 1891)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5157","Brachyiulus pusillus",9732258,"Brachyiulus pusillus (Leach, 1814)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,361,1019,4012
"5158","Cylindroiulus caeruleocinctus",1013578,"Cylindroiulus caeruleocinctus (Wood, 1864)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5159","Cylindroiulus punctatus",1013651,"Cylindroiulus punctatus (Leach, 1816)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5160","Cylindroiulus vulnerarius",1013648,"Cylindroiulus vulnerarius (Berlese, 1888)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5161","Julus scandinavius",4985859,"Julus scandinavius (Latzel, 1884)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5162","Leptoiulus belgicus",1013932,"Leptoiulus belgicus (Latzel, 1884)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5163","Ommatoiulus rutilans",1012267,"Ommatoiulus rutilans (C.L.Koch, 1847)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5164","Ommatoiulus sabulosus",1012292,"Ommatoiulus sabulosus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5165","Tachypodoiulus niger",1013335,"Tachypodoiulus niger (Leach, 1814)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,361,1019,4012
"5166","Sminthurinus aureus",10990673,"Sminthurinus aureus (J.Lubbock, 1862)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,10713444,10730025,2983
"5167","Sminthurinus bimaculatus",4537148,"Sminthurinus bimaculatus Axelson, 1902","ACCEPTED","SPECIES","EXACT",99,NA,1,54,10713444,10730025,2983
"5168","Sminthurinus domesticus",4537150,"Sminthurinus domesticus H.Gisin, 1963","ACCEPTED","SPECIES","EXACT",99,NA,1,54,10713444,10730025,2983
"5169","Sminthurinus elegans",2122214,"Sminthurinus elegans (A.Fitch, 1863)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,10713444,10730025,2983
"5170","Sminthurinus niger",2122217,"Sminthurinus niger (Lubbock, 1862)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,10713444,10730025,2983
"5171","Sminthurinus reticulatus",4537138,"Sminthurinus reticulatus P.Cassagnau, 1964","ACCEPTED","SPECIES","EXACT",97,NA,1,54,10713444,10730025,2983
"5172","Sminthurinus trinotatus",4537152,"Sminthurinus trinotatus W.M.Axelson, 1905","ACCEPTED","SPECIES","EXACT",99,NA,1,54,10713444,10730025,2983
"5173","Leptodora kindtii",5179972,"Leptodora kindti (Focke, 1844)","ACCEPTED","SPECIES","FUZZY",96,NA,1,54,281,545,3683
"5174","Clavella adunca",5166559,"Clavella adunca (Strøm, 1762)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,11545536,1428,5669
"5175","Clavellisa emarginata",2116333,"Clavellisa emarginata (Krøyer, 1837)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,11545536,1428,5669
"5176","Ebalia cranchii",4382641,"Ebalia cranchii Leach, 1817","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,637,3928
"5177","Ebalia tuberosa",2221793,"Ebalia tuberosa (Pennant, 1777)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,637,3928
"5178","Leucothoe incisa",5177998,"Leucothoe incisa Robertson, 1892","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,1231,7999
"5179","Ligia oceanica",5175631,"Ligia oceanica (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8890
"5180","Ligidium hypnorum",4416652,"Ligidium hypnorum (Cuvier, 1792)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,229,643,8890
"5181","Strigamia acuminata",2232952,"Strigamia acuminata Leach, 1815","ACCEPTED","SPECIES","EXACT",99,NA,1,54,360,1251,8263
"5182","Strigamia crassipes",2232992,"Strigamia crassipes Koch, 1835","ACCEPTED","SPECIES","EXACT",99,NA,1,54,360,1251,8263
"5183","Agyneta conigera",2135689,"Agyneta conigera (O.Pickard-Cambridge, 1863)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5184","Agyneta decora",2135684,"Agyneta decora (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5185","Agyneta fuscipalpa",8400797,"Agyneta fuscipalpa (C.L.Koch, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5186","Agyneta ramosa",2135696,"Agyneta ramosa Jackson, 1912","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5187","Agyneta rurestris",7785418,"Agyneta rurestris (C.L.Koch, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5188","Agyneta saxatilis",7786426,"Agyneta saxatilis (Blackwall, 1844)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5189","Agyneta subtilis",2135685,"Agyneta subtilis (O.Pickard-Cambridge, 1863)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5190","Anguliphantes angulipalpis",2134590,"Anguliphantes angulipalpis (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5191","Aphileta misera",2134310,"Aphileta misera (O.Pickard-Cambridge, 1882)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5192","Araeoncus humilis",2134131,"Araeoncus humilis (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5193","Baryphyma maritimum",2134211,"Baryphyma maritimum (Crocker & Parker, 1970)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5194","Bathyphantes approximatus",2134053,"Bathyphantes approximatus (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5195","Bathyphantes gracilis",2134068,"Bathyphantes gracilis (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5196","Bathyphantes nigrinus",2134107,"Bathyphantes nigrinus (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5197","Bathyphantes parvulus",2134110,"Bathyphantes parvulus (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5198","Bathyphantes setiger",2134055,"Bathyphantes setiger F.O.Pickard-Cambridge, 1894","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5199","Centromerita bicolor",2138915,"Centromerita bicolor (Blackwall, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5200","Centromerita concinna",2138914,"Centromerita concinna (Thorell, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5201","Centromerus brevipalpus",8182229,"Centromerus brevipalpus (Menge, 1866)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5202","Centromerus dilutus",2138569,"Centromerus dilutus (O.Pickard-Cambridge, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5203","Centromerus leruthi",2138552,"Centromerus leruthi Fage, 1933","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5204","Centromerus pabulator",2138575,"Centromerus pabulator (O.Pickard-Cambridge, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5205","Centromerus prudens",2138549,"Centromerus prudens (O.Pickard-Cambridge, 1873)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5206","Centromerus sylvaticus",2138546,"Centromerus sylvaticus (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5207","Ceratinella brevipes",2138356,"Ceratinella brevipes (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5208","Ceratinella brevis",2138341,"Ceratinella brevis (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5209","Ceratinella scabrosa",2138349,"Ceratinella scabrosa (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5210","Cinetata gradata",2137224,"Cinetata gradata (Simon, 1881)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5211","Cnephalocotes obscurus",2137146,"Cnephalocotes obscurus (Blackwall, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5212","Collinsia inerrans",9740907,"Collinsia inerrans (O.Pickard-Cambridge, 1885)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5213","Dicymbium nigrum",2137898,"Dicymbium nigrum (Blackwall, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5214","Dicymbium tibiale",2137903,"Dicymbium tibiale (Blackwall, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5215","Diplocephalus cristatus",2137834,"Diplocephalus cristatus (Blackwall, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5216","Diplocephalus latifrons",2137859,"Diplocephalus latifrons (O.Pickard-Cambridge, 1863)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5217","Diplocephalus permixtus",2137849,"Diplocephalus permixtus (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5218","Diplocephalus picinus",2137822,"Diplocephalus picinus (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5219","Diplostyla concolor",2134314,"Diplostyla concolor (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5220","Dismodicus bifrons",2134165,"Dismodicus bifrons (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5221","Dismodicus elevatus",2134166,"Dismodicus elevatus (C.L.Koch, 1838)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5222","Donacochara speciosa",2138781,"Donacochara speciosa (Thorell, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5223","Drapetisca socialis",2138383,"Drapetisca socialis (Sundevall, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5224","Entelecara acuminata",2137333,"Entelecara acuminata (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5225","Entelecara congenera",2137332,"Entelecara congenera (O.Pickard-Cambridge, 1879)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5226","Entelecara erythropus",2137323,"Entelecara erythropus (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5227","Erigone atra",54,"Arthropoda","ACCEPTED","PHYLUM","HIGHERRANK",97,NA,1,54,NA,NA,NA
"5228","Erigone dentipalpis",2137716,"Erigone dentipalpis (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5229","Erigone longipalpis",2137735,"Erigone longipalpis (Sundevall, 1830)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5230","Erigonella hiemalis",2137539,"Erigonella hiemalis (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5231","Floronia bucculenta",2138707,"Floronia bucculenta (Clerck, 1757)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5232","Glyphesis servulus",2137944,"Glyphesis servulus (Simon, 1881)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5233","Gnathonarium dentatum",2137289,"Gnathonarium dentatum (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5234","Gonatium hilare",2137747,"Gonatium hilare (Thorell, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5235","Gonatium rubellum",2137765,"Gonatium rubellum (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5236","Gonatium rubens",2137760,"Gonatium rubens (Blackwall, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5237","Gongylidiellum latebricola",2137414,"Gongylidiellum latebricola (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5238","Gongylidiellum vivum",2137419,"Gongylidiellum vivum (O.Pickard-Cambridge, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5239","Gongylidium rufipes",2137109,"Gongylidium rufipes (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5240","Helophora insignis",2136185,"Helophora insignis (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5241","Hylyphantes graminicola",2134541,"Hylyphantes graminicola (Sundevall, 1830)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5242","Hylyphantes nigritus",2134540,"Hylyphantes nigritus (Simon, 1881)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5243","Hypomma bituberculatum",5168403,"Hypomma bituberculatum (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5244","Hypomma cornutum",5168410,"Hypomma cornutum (Blackwall, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5245","Hypomma fulvum",5168408,"Hypomma fulvum (Bösenberg, 1902)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5246","Kaestneria dorsalis",2137972,"Kaestneria dorsalis (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5247","Kaestneria pullata",2137975,"Kaestneria pullata (O.Pickard-Cambridge, 1863)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5248","Karita paludosa",2134476,"Karita paludosa (Duffey, 1971)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5249","Labulla thoracica",2137084,"Labulla thoracica (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5250","Lepthyphantes leprosus",2136895,"Lepthyphantes leprosus (Ohlert, 1865)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5251","Lepthyphantes minutus",2136937,"Lepthyphantes minutus (Blackwall, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5252","Lessertia dentichelis",2134374,"Lessertia dentichelis (Simon, 1884)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5253","Linyphia hortensis",2136628,"Linyphia hortensis Sundevall, 1830","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5254","Linyphia tenuipalpis",2136652,"Linyphia tenuipalpis Simon, 1884","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5255","Linyphia triangularis",2136609,"Linyphia triangularis (Clerck, 1757)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5256","Lophomma punctatum",2138856,"Lophomma punctatum (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5257","Macrargus rufus",2138039,"Macrargus rufus (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5258","Maso gallicus",2137153,"Maso gallicus Simon, 1894","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5259","Maso sundevalli",2137155,"Maso sundevalli (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5260","Metopobactrus prominulus",2135442,"Metopobactrus prominulus (O.Pickard-Cambridge, 1873)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5261","Micrargus herbigradus",2135263,"Micrargus herbigradus (Blackwall, 1854)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5262","Micrargus subaequalis",2135276,"Micrargus subaequalis (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5263","Microlinyphia impigra",2136313,"Microlinyphia impigra (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5264","Microlinyphia pusilla",2136309,"Microlinyphia pusilla (Sundevall, 1830)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5265","Microneta viaria",2134854,"Microneta viaria (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5266","Minicia marginella",2136231,"Minicia marginella (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5267","Minyriolus pusillus",2134389,"Minyriolus pusillus (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5268","Mioxena blanda",2134358,"Mioxena blanda (Simon, 1884)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5269","Moebelia penicillata",2137254,"Moebelia penicillata (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5270","Monocephalus castaneipes",2134186,"Monocephalus castaneipes (Simon, 1884)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5271","Monocephalus fuscipes",2134187,"Monocephalus fuscipes (Blackwall, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5272","Neriene clathrata",2137387,"Neriene clathrata (Sundevall, 1830)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5273","Neriene emphana",2137372,"Neriene emphana (Walckenaer, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5274","Neriene furtiva",2137346,"Neriene furtiva (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5275","Neriene montana",2137357,"Neriene montana (Clerck, 1757)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5276","Neriene peltata",2137354,"Neriene peltata (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5277","Neriene radiata",2137370,"Neriene radiata (Walckenaer, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5278","Nusoncus nasutus",4551091,"Nusoncus nasutus (Schenkel, 1925)","ACCEPTED","SPECIES","EXACT",98,NA,1,54,367,1496,3415
"5279","Obscuriphantes obscurus",2136175,"Obscuriphantes obscurus (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5280","Oedothorax agrestis",2136038,"Oedothorax agrestis (Blackwall, 1853)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5281","Oedothorax apicatus",2136050,"Oedothorax apicatus (Blackwall, 1850)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5282","Oedothorax fuscus",2136031,"Oedothorax fuscus (Blackwall, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5283","Oedothorax gibbosus",2136055,"Oedothorax gibbosus (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5284","Oedothorax retusus",2136022,"Oedothorax retusus (Westring, 1851)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5285","Ostearius melanopygius",2134305,"Ostearius melanopygius (O.Pickard-Cambridge, 1880)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5286","Palliduphantes ericaeus",2135753,"Palliduphantes ericaeus (Blackwall, 1853)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5287","Palliduphantes insignis",2135746,"Palliduphantes insignis (O.Pickard-Cambridge, 1913)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5288","Palliduphantes pallidus",2135758,"Palliduphantes pallidus (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5289","Pelecopsis parallela",2135658,"Pelecopsis parallela (Wider, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5290","Peponocranium ludicrum",2136984,"Peponocranium ludicrum (O.Pickard-Cambridge, 1861)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5291","Pityohyphantes phrygianus",2135515,"Pityohyphantes phrygianus (C.L.Koch, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5292","Pocadicnemis juncea",2135195,"Pocadicnemis juncea Locket & Millidge, 1953","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5293","Pocadicnemis pumila",2135191,"Pocadicnemis pumila (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5294","Poeciloneta variegata",2134613,"Poeciloneta variegata (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5295","Porrhomma egeria",2135382,"Porrhomma egeria Simon, 1884","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5296","Porrhomma microphthalmum",2135388,"Porrhomma microphthalmum (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5297","Porrhomma oblitum",2135380,"Porrhomma oblitum (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5298","Porrhomma pygmaeum",2135385,"Porrhomma pygmaeum (Blackwall, 1834)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5299","Prinerigone vagans",2135304,"Prinerigone vagans (Audouin, 1826)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5300","Saaristoa abnormis",2137608,"Saaristoa abnormis (Blackwall, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5301","Saaristoa firma",2137609,"Saaristoa firma (O.Pickard-Cambridge, 1906)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5302","Saloca diceros",2137523,"Saloca diceros (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5303","Satilatlas britteni",2135245,"Satilatlas britteni (Jackson, 1913)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5304","Sintula corniger",2135122,"Sintula corniger (Blackwall, 1856)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5305","Stemonyphantes lineatus",2138457,"Stemonyphantes lineatus (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5306","Styloctetor romanus",2137953,"Styloctetor romanus (O.Pickard-Cambridge, 1873)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5307","Tallusia experta",2138438,"Tallusia experta (O.Pickard-Cambridge, 1871)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
"5308","Tapinocyba insecta",2135135,"Tapinocyba insecta (L.Koch, 1869)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,367,1496,3415
