"","eeacellcode","pd_loss"
"3720","1kmE3867N3102",217.987587
"3721","1kmE3867N3103",0
"3722","1kmE3867N3104",0
"3723","1kmE3867N3105",0
"3724","1kmE3867N3106",0
"3725","1kmE3867N3107",0
"3726","1kmE3867N3108",0
"3727","1kmE3867N3109",68.6851115000009
"3728","1kmE3867N3110",0
"3729","1kmE3867N3111",0
"3730","1kmE3867N3112",0
"3731","1kmE3867N3113",0
"3732","1kmE3867N3114",0
"3733","1kmE3867N3115",0
"3734","1kmE3867N3116",0
"3735","1kmE3867N3117",0
"3736","1kmE3867N3118",0
"3737","1kmE3867N3119",0
"3738","1kmE3867N3120",0
"3739","1kmE3867N3121",0
"3740","1kmE3867N3122",0
"3741","1kmE3867N3123",0
"3742","1kmE3867N3124",0
"3743","1kmE3867N3125",0
"3744","1kmE3867N3126",0
"3745","1kmE3867N3127",33.9677900000006
"3746","1kmE3867N3128",33.9677900000006
"3747","1kmE3867N3129",0
"3748","1kmE3867N3130",41.2512810000007
"3749","1kmE3867N3131",0
"3750","1kmE3867N3132",0
"3751","1kmE3867N3133",0
"3752","1kmE3867N3134",0
"3753","1kmE3867N3135",0
"3754","1kmE3867N3136",0
"3755","1kmE3867N3137",0
"3756","1kmE3867N3138",0
"3757","1kmE3867N3139",0
"3758","1kmE3867N3140",0
"3759","1kmE3867N3141",0
"3760","1kmE3867N3142",0
"3761","1kmE3867N3143",0
"3762","1kmE3867N3144",59.1630789999999
"3763","1kmE3867N3145",181.2392965
"3764","1kmE3867N3146",166.309211
"3765","1kmE3868N3088",0
"3766","1kmE3868N3089",0
"3767","1kmE3868N3090",0
"3768","1kmE3868N3091",0
"3769","1kmE3868N3092",31.557036000002
"3770","1kmE3868N3093",31.5570360000002
"3771","1kmE3868N3094",0
"3772","1kmE3868N3095",0
"3773","1kmE3868N3096",0
"3774","1kmE3868N3097",0
"3775","1kmE3868N3098",77.8724930000026
"3776","1kmE3868N3099",201.199648499998
"3777","1kmE3868N3100",103.997267000001
"3778","1kmE3868N3101",82.9730679999993
"3779","1kmE3868N3102",82.9730679999993
"3780","1kmE3868N3103",0
"3781","1kmE3868N3104",0
"3782","1kmE3868N3105",12.3415525
"3783","1kmE3868N3106",0
"3784","1kmE3868N3107",0
"3785","1kmE3868N3108",0
"3786","1kmE3868N3109",8.24862099999882
"3787","1kmE3868N3110",0
"3788","1kmE3868N3111",0
"3789","1kmE3868N3112",0
"3790","1kmE3868N3113",0
"3791","1kmE3868N3114",0
"3792","1kmE3868N3115",0
"3793","1kmE3868N3116",0
"3794","1kmE3868N3117",0
"3795","1kmE3868N3118",0
"3796","1kmE3868N3119",0
"3797","1kmE3868N3120",0
"3798","1kmE3868N3121",0
"3799","1kmE3868N3122",25.4806834999999
"3800","1kmE3868N3123",0
"3801","1kmE3868N3124",0
"3802","1kmE3868N3125",0
"3803","1kmE3868N3126",0
"3804","1kmE3868N3127",0
"3805","1kmE3868N3128",53.064743500001
"3806","1kmE3868N3129",100.8416875
"3807","1kmE3868N3130",0
"3808","1kmE3868N3131",0
"3809","1kmE3868N3132",0
"3810","1kmE3868N3133",174.4569795
"3811","1kmE3868N3134",0
"3812","1kmE3868N3135",0
"3813","1kmE3868N3136",0
"3814","1kmE3868N3137",0
"3815","1kmE3868N3138",0
"3816","1kmE3868N3139",0
"3817","1kmE3868N3140",126.552261999999
"3818","1kmE3868N3141",0
"3819","1kmE3868N3142",0
"3820","1kmE3868N3143",0
"3821","1kmE3868N3144",68.6851114999999
"3822","1kmE3868N3145",0
"3823","1kmE3868N3146",84.3893695000006
"3824","1kmE3869N3088",0
"3825","1kmE3869N3089",0
"3826","1kmE3869N3090",0
"3827","1kmE3869N3091",0
"3828","1kmE3869N3092",0
"3829","1kmE3869N3093",0
"3830","1kmE3869N3094",0
"3831","1kmE3869N3095",0
"3832","1kmE3869N3096",111.302945000001
"3833","1kmE3869N3097",0
"3834","1kmE3869N3098",0
"3835","1kmE3869N3099",71.7922230000004
"3836","1kmE3869N3100",324.529146500001
"3837","1kmE3869N3101",340.214234500001
"3838","1kmE3869N3102",205.5790265
"3839","1kmE3869N3103",0
"3840","1kmE3869N3104",0
"3841","1kmE3869N3105",0
"3842","1kmE3869N3106",12.3415525
"3843","1kmE3869N3107",0
"3844","1kmE3869N3108",0
"3845","1kmE3869N3109",0
"3846","1kmE3869N3110",166.309210500001
"3847","1kmE3869N3111",166.309210500001
"3848","1kmE3869N3112",166.3092105
"3849","1kmE3869N3113",0
"3850","1kmE3869N3114",166.9446825
"3851","1kmE3869N3115",108.818074000001
"3852","1kmE3869N3116",0
"3853","1kmE3869N3117",91.221689
"3854","1kmE3869N3118",0
"3855","1kmE3869N3119",0
"3856","1kmE3869N3120",0
"3857","1kmE3869N3121",238.600225
"3858","1kmE3869N3122",0
"3859","1kmE3869N3123",0
"3860","1kmE3869N3124",0
"3861","1kmE3869N3125",0
"3862","1kmE3869N3126",0
"3863","1kmE3869N3127",84.2489110000006
"3864","1kmE3869N3128",33.9677899999988
"3865","1kmE3869N3129",92.0569214999996
"3866","1kmE3869N3130",0
"3867","1kmE3869N3131",0
"3868","1kmE3869N3132",0
"3869","1kmE3869N3133",0
"3870","1kmE3869N3134",0
"3871","1kmE3869N3135",0
"3872","1kmE3869N3136",0
"3873","1kmE3869N3137",166.309211
"3874","1kmE3869N3138",0
"3875","1kmE3869N3139",0
"3876","1kmE3869N3140",30.4144789999991
"3877","1kmE3869N3141",126.552262
"3878","1kmE3869N3142",136.4779155
"3879","1kmE3869N3143",0
"3880","1kmE3869N3144",0
"3881","1kmE3869N3145",0
"3882","1kmE3869N3146",0
"3883","1kmE3869N3147",200.277001
"3884","1kmE3869N3148",33.9677900000006
"3885","1kmE3869N3149",0
"3886","1kmE3869N3150",0
"3887","1kmE3870N3087",0
"3888","1kmE3870N3088",0
"3889","1kmE3870N3089",0
"3890","1kmE3870N3090",0
"3891","1kmE3870N3091",324.102210000001
"3892","1kmE3870N3092",135.014518000002
"3893","1kmE3870N3093",0
"3894","1kmE3870N3094",0
"3895","1kmE3870N3095",0
"3896","1kmE3870N3096",12.434934500001
"3897","1kmE3870N3097",0
"3898","1kmE3870N3098",0
"3899","1kmE3870N3099",59.1630789999981
"3900","1kmE3870N3100",362.194645
"3901","1kmE3870N3101",122.251446999999
"3902","1kmE3870N3102",0
"3903","1kmE3870N3103",0
"3904","1kmE3870N3104",0
"3905","1kmE3870N3105",0
"3906","1kmE3870N3106",0
"3907","1kmE3870N3107",0
"3908","1kmE3870N3108",0
"3909","1kmE3870N3109",0
"3910","1kmE3870N3110",8.24862100000064
"3911","1kmE3870N3111",136.530203499999
"3912","1kmE3870N3112",0
"3913","1kmE3870N3113",0
"3914","1kmE3870N3114",0
"3915","1kmE3870N3115",0
"3916","1kmE3870N3116",0
"3917","1kmE3870N3117",147.345096500001
"3918","1kmE3870N3118",259.80507
"3919","1kmE3870N3119",120.591189000001
"3920","1kmE3870N3120",0
"3921","1kmE3870N3121",0
"3922","1kmE3870N3122",0
"3923","1kmE3870N3123",0
"3924","1kmE3870N3124",78.4035954999999
"3925","1kmE3870N3125",0
"3926","1kmE3870N3126",0
"3927","1kmE3870N3127",0
"3928","1kmE3870N3128",194.201654
"3929","1kmE3870N3129",33.9677900000006
"3930","1kmE3870N3130",82.9730679999993
"3931","1kmE3870N3131",0
"3932","1kmE3870N3132",0
"3933","1kmE3870N3133",98.7465009999996
"3934","1kmE3870N3134",0
"3935","1kmE3870N3135",0
"3936","1kmE3870N3136",136.5302035
"3937","1kmE3870N3137",0
"3938","1kmE3870N3138",0
"3939","1kmE3870N3139",98.7465009999996
"3940","1kmE3870N3140",0
"3941","1kmE3870N3141",0
"3942","1kmE3870N3142",136.4779155
"3943","1kmE3870N3143",0
"3944","1kmE3870N3144",0
"3945","1kmE3870N3145",33.9677899999997
"3946","1kmE3870N3146",72.959968000001
"3947","1kmE3870N3147",33.9677899999988
"3948","1kmE3870N3148",93.1308690000005
"3949","1kmE3870N3149",0
"3950","1kmE3870N3150",0
"3951","1kmE3871N3087",0
"3952","1kmE3871N3088",12.3415525
"3953","1kmE3871N3089",0
"3954","1kmE3871N3090",98.7465009999996
"3955","1kmE3871N3091",135.014518
"3956","1kmE3871N3092",135.014518
"3957","1kmE3871N3093",0
"3958","1kmE3871N3094",12.3415525
"3959","1kmE3871N3095",29.8889705000001
"3960","1kmE3871N3096",0
"3961","1kmE3871N3097",0
"3962","1kmE3871N3098",0
"3963","1kmE3871N3099",179.6315125
"3964","1kmE3871N3100",51.8714304999994
"3965","1kmE3871N3101",39.6222584999996
"3966","1kmE3871N3102",0
"3967","1kmE3871N3103",98.7465009999996
"3968","1kmE3871N3104",0
"3969","1kmE3871N3105",0
"3970","1kmE3871N3106",8.24862100000064
"3971","1kmE3871N3107",0
"3972","1kmE3871N3108",0
"3973","1kmE3871N3109",0
"3974","1kmE3871N3110",82.9730680000011
"3975","1kmE3871N3111",0
"3976","1kmE3871N3112",0
"3977","1kmE3871N3113",0
"3978","1kmE3871N3114",0
"3979","1kmE3871N3115",0
"3980","1kmE3871N3116",0
"3981","1kmE3871N3117",0
"3982","1kmE3871N3118",0
"3983","1kmE3871N3119",0
"3984","1kmE3871N3120",0
"3985","1kmE3871N3121",82.9730680000002
"3986","1kmE3871N3122",0
"3987","1kmE3871N3123",0
"3988","1kmE3871N3124",0
"3989","1kmE3871N3125",78.4035954999999
"3990","1kmE3871N3126",78.4035954999999
"3991","1kmE3871N3127",0
"3992","1kmE3871N3128",33.9677900000006
"3993","1kmE3871N3129",213.599302500001
"3994","1kmE3871N3130",0
"3995","1kmE3871N3131",0
"3996","1kmE3871N3132",0
"3997","1kmE3871N3133",0
"3998","1kmE3871N3134",0
"3999","1kmE3871N3135",0
"4000","1kmE3871N3136",0
"4001","1kmE3871N3137",136.530204000001
"4002","1kmE3871N3138",111.302944999999
"4003","1kmE3871N3139",0
"4004","1kmE3871N3140",0
"4005","1kmE3871N3141",0
"4006","1kmE3871N3142",0
"4007","1kmE3871N3143",0
"4008","1kmE3871N3144",0
"4009","1kmE3871N3145",38.9921779999995
"4010","1kmE3871N3146",239.269179000001
"4011","1kmE3871N3147",137.5666745
"4012","1kmE3871N3148",259.44008
"4013","1kmE3871N3149",109.921218
"4014","1kmE3871N3150",50.7782239999997
"4015","1kmE3871N3151",0
"4016","1kmE3872N3087",0
"4017","1kmE3872N3088",12.3415524999982
"4018","1kmE3872N3089",0
"4019","1kmE3872N3090",12.3415525
"4020","1kmE3872N3091",0
"4021","1kmE3872N3092",136.5302035
"4022","1kmE3872N3093",0
"4023","1kmE3872N3094",0
"4024","1kmE3872N3095",0
"4025","1kmE3872N3096",0
"4026","1kmE3872N3097",0
"4027","1kmE3872N3098",0
"4028","1kmE3872N3099",0
"4029","1kmE3872N3100",158.960962500001
"4030","1kmE3872N3101",0
"4031","1kmE3872N3102",108.818073999999
"4032","1kmE3872N3103",129.736874499999
"4033","1kmE3872N3104",212.7099425
"4034","1kmE3872N3105",0
"4035","1kmE3872N3106",0
"4036","1kmE3872N3107",82.9730679999993
"4037","1kmE3872N3108",0
"4038","1kmE3872N3109",0
"4039","1kmE3872N3110",288.159939499999
"4040","1kmE3872N3111",0
"4041","1kmE3872N3112",50.7782239999997
"4042","1kmE3872N3113",0
"4043","1kmE3872N3114",0
"4044","1kmE3872N3115",0
"4045","1kmE3872N3116",0
"4046","1kmE3872N3117",0
"4047","1kmE3872N3118",0
"4048","1kmE3872N3119",0
"4049","1kmE3872N3120",0
"4050","1kmE3872N3121",0
"4051","1kmE3872N3122",0
"4052","1kmE3872N3123",145.320199
"4053","1kmE3872N3124",0
"4054","1kmE3872N3125",0
"4055","1kmE3872N3126",0
"4056","1kmE3872N3127",0
"4057","1kmE3872N3128",33.9677900000006
"4058","1kmE3872N3129",33.9677900000006
"4059","1kmE3872N3130",0
"4060","1kmE3872N3131",53.522669
"4061","1kmE3872N3132",0
"4062","1kmE3872N3133",0
"4063","1kmE3872N3134",0
"4064","1kmE3872N3135",0
"4065","1kmE3872N3136",0
"4066","1kmE3872N3137",155.313815000001
"4067","1kmE3872N3138",0
"4068","1kmE3872N3139",0
"4069","1kmE3872N3140",0
"4070","1kmE3872N3141",0
"4071","1kmE3872N3142",0
"4072","1kmE3872N3143",0
"4073","1kmE3872N3144",0
"4074","1kmE3872N3145",0
"4075","1kmE3872N3146",0
"4076","1kmE3872N3147",256.829632999999
"4077","1kmE3872N3148",271.292586
"4078","1kmE3872N3149",57.3766644999996
"4079","1kmE3872N3150",50.7782240000015
"4080","1kmE3872N3151",170.497993999999
"4081","1kmE3873N3089",0
"4082","1kmE3873N3090",0
"4083","1kmE3873N3091",12.3415525000019
"4084","1kmE3873N3092",0
"4085","1kmE3873N3093",12.3415525
"4086","1kmE3873N3094",0
"4087","1kmE3873N3095",0
"4088","1kmE3873N3096",0
"4089","1kmE3873N3097",0
"4090","1kmE3873N3098",0
"4091","1kmE3873N3099",205.215314999999
"4092","1kmE3873N3100",136.530203499999
"4093","1kmE3873N3101",78.4035949999998
"4094","1kmE3873N3102",219.503271500002
"4095","1kmE3873N3103",0
"4096","1kmE3873N3104",385.297943000001
"4097","1kmE3873N3105",0
"4098","1kmE3873N3106",0
"4099","1kmE3873N3107",0
"4100","1kmE3873N3108",0
"4101","1kmE3873N3109",0
"4102","1kmE3873N3110",78.4035949999998
"4103","1kmE3873N3111",126.552262000001
"4104","1kmE3873N3112",30.4144790000009
"4105","1kmE3873N3113",0
"4106","1kmE3873N3114",0
"4107","1kmE3873N3115",5.50749949999954
"4108","1kmE3873N3116",0
"4109","1kmE3873N3117",0
"4110","1kmE3873N3118",0
"4111","1kmE3873N3119",0
"4112","1kmE3873N3120",21.3502044999987
"4113","1kmE3873N3121",0
"4114","1kmE3873N3122",198.309134500003
"4115","1kmE3873N3123",38.9921780000004
"4116","1kmE3873N3124",0
"4117","1kmE3873N3125",0
"4118","1kmE3873N3126",0
"4119","1kmE3873N3127",33.9677900000006
"4120","1kmE3873N3128",33.9677900000006
"4121","1kmE3873N3129",0
"4122","1kmE3873N3130",50.7782240000015
"4123","1kmE3873N3131",0
"4124","1kmE3873N3132",0
"4125","1kmE3873N3133",0
"4126","1kmE3873N3134",0
"4127","1kmE3873N3135",0
"4128","1kmE3873N3136",0
"4129","1kmE3873N3137",0
"4130","1kmE3873N3138",0
"4131","1kmE3873N3139",0
"4132","1kmE3873N3140",0
"4133","1kmE3873N3141",0
"4134","1kmE3873N3142",0
"4135","1kmE3873N3143",0
"4136","1kmE3873N3144",0
"4137","1kmE3873N3145",0
"4138","1kmE3873N3146",84.7460140000003
"4139","1kmE3873N3147",308.4199775
"4140","1kmE3873N3148",393.1659915
"4141","1kmE3873N3149",33.9677900000006
"4142","1kmE3873N3150",23.720765
"4143","1kmE3873N3151",0
"4144","1kmE3874N3089",0
"4145","1kmE3874N3090",0
"4146","1kmE3874N3091",0
"4147","1kmE3874N3092",67.1982129999997
"4148","1kmE3874N3093",106.114624
"4149","1kmE3874N3094",0
"4150","1kmE3874N3095",129.7368745
"4151","1kmE3874N3096",0
"4152","1kmE3874N3097",0
"4153","1kmE3874N3098",95.5532514999995
"4154","1kmE3874N3099",226.3593915
"4155","1kmE3874N3100",261.5991295
"4156","1kmE3874N3101",188.512832
"4157","1kmE3874N3102",136.530203499999
"4158","1kmE3874N3103",0
"4159","1kmE3874N3104",158.960963000001
"4160","1kmE3874N3105",101.4226425
"4161","1kmE3874N3106",0
"4162","1kmE3874N3107",82.9730679999993
"4163","1kmE3874N3108",0
"4164","1kmE3874N3109",0
"4165","1kmE3874N3110",18.0806955000007
"4166","1kmE3874N3111",0
"4167","1kmE3874N3112",0
"4168","1kmE3874N3113",0
"4169","1kmE3874N3114",0
"4170","1kmE3874N3115",0
"4171","1kmE3874N3116",0
"4172","1kmE3874N3117",82.9730679999993
"4173","1kmE3874N3118",166.527427500001
"4174","1kmE3874N3119",0
"4175","1kmE3874N3120",223.535424999998
"4176","1kmE3874N3121",398.2509345
"4177","1kmE3874N3122",343.969852
"4178","1kmE3874N3123",98.7465009999996
"4179","1kmE3874N3124",0
"4180","1kmE3874N3125",0
"4181","1kmE3874N3126",0
"4182","1kmE3874N3127",170.497993500001
"4183","1kmE3874N3128",33.9677899999988
"4184","1kmE3874N3129",0
"4185","1kmE3874N3130",0
"4186","1kmE3874N3131",0
"4187","1kmE3874N3132",0
"4188","1kmE3874N3133",62.6876494999997
"4189","1kmE3874N3134",0
"4190","1kmE3874N3135",0
"4191","1kmE3874N3136",0
"4192","1kmE3874N3137",0
"4193","1kmE3874N3138",0
"4194","1kmE3874N3139",0
"4195","1kmE3874N3140",0
"4196","1kmE3874N3141",0
"4197","1kmE3874N3142",0
"4198","1kmE3874N3143",0
"4199","1kmE3874N3144",0
"4200","1kmE3874N3145",0
"4201","1kmE3874N3146",0
"4202","1kmE3874N3147",258.5272675
"4203","1kmE3874N3148",0
"4204","1kmE3874N3149",21.0613935000001
"4205","1kmE3874N3150",166.309211
"4206","1kmE3874N3151",252.860575000001
"4207","1kmE3874N3152",0
"4208","1kmE3875N3090",0
"4209","1kmE3875N3091",0
"4210","1kmE3875N3092",0
"4211","1kmE3875N3093",0
"4212","1kmE3875N3094",0
"4213","1kmE3875N3095",0
"4214","1kmE3875N3096",0
"4215","1kmE3875N3097",0
"4216","1kmE3875N3098",0
"4217","1kmE3875N3099",0
"4218","1kmE3875N3100",0
"4219","1kmE3875N3101",0
"4220","1kmE3875N3102",0
"4221","1kmE3875N3103",0
"4222","1kmE3875N3104",0
"4223","1kmE3875N3105",34.7721490000004
"4224","1kmE3875N3106",0
"4225","1kmE3875N3107",0
"4226","1kmE3875N3108",0
"4227","1kmE3875N3109",68.685111499999
"4228","1kmE3875N3110",133.751291999997
"4229","1kmE3875N3111",0
"4230","1kmE3875N3112",0
"4231","1kmE3875N3113",0
"4232","1kmE3875N3114",0
"4233","1kmE3875N3115",0
"4234","1kmE3875N3116",98.7465009999996
"4235","1kmE3875N3117",419.522354999999
"4236","1kmE3875N3118",133.751292000001
"4237","1kmE3875N3119",98.7465009999996
"4238","1kmE3875N3120",62.6876494999997
"4239","1kmE3875N3121",140.343837500001
"4240","1kmE3875N3122",242.319163
"4241","1kmE3875N3123",0
"4242","1kmE3875N3124",0
"4243","1kmE3875N3125",0
"4244","1kmE3875N3126",0
"4245","1kmE3875N3127",187.8073305
"4246","1kmE3875N3128",365.827565
"4247","1kmE3875N3129",0
"4248","1kmE3875N3130",0
"4249","1kmE3875N3131",0
"4250","1kmE3875N3132",0
"4251","1kmE3875N3133",0
"4252","1kmE3875N3134",0
"4253","1kmE3875N3135",0
"4254","1kmE3875N3136",0
"4255","1kmE3875N3137",0
"4256","1kmE3875N3138",0
"4257","1kmE3875N3139",0
"4258","1kmE3875N3140",0
"4259","1kmE3875N3141",0
"4260","1kmE3875N3142",0
"4261","1kmE3875N3143",0
"4262","1kmE3875N3144",0
"4263","1kmE3875N3145",0
"4264","1kmE3875N3146",296.770208999999
"4265","1kmE3875N3147",0
"4266","1kmE3875N3148",0
"4267","1kmE3875N3149",21.0613935000001
"4268","1kmE3875N3150",73.467780500001
"4269","1kmE3875N3151",185.839166
"4270","1kmE3875N3152",185.839166
"4271","1kmE3876N3092",0
"4272","1kmE3876N3093",135.014518
"4273","1kmE3876N3094",0
"4274","1kmE3876N3095",0
"4275","1kmE3876N3096",0
"4276","1kmE3876N3097",68.685111499999
"4277","1kmE3876N3098",0
"4278","1kmE3876N3099",0
"4279","1kmE3876N3100",0
"4280","1kmE3876N3101",0
"4281","1kmE3876N3102",0
"4282","1kmE3876N3103",0
"4283","1kmE3876N3104",0
"4284","1kmE3876N3105",283.8753005
"4285","1kmE3876N3106",33.9677900000006
"4286","1kmE3876N3107",94.3374194999997
"4287","1kmE3876N3108",0
"4288","1kmE3876N3109",0
"4289","1kmE3876N3110",179.631512999998
"4290","1kmE3876N3111",82.9730680000011
"4291","1kmE3876N3112",0
"4292","1kmE3876N3113",136.5302035
"4293","1kmE3876N3114",0.602057000000059
"4294","1kmE3876N3115",78.4035954999999
"4295","1kmE3876N3116",249.282278999999
"4296","1kmE3876N3117",99.7260784999999
"4297","1kmE3876N3118",98.7465009999996
"4298","1kmE3876N3119",0
"4299","1kmE3876N3120",0
"4300","1kmE3876N3121",0
"4301","1kmE3876N3122",0
"4302","1kmE3876N3123",0
"4303","1kmE3876N3124",194.33995
"4304","1kmE3876N3125",219.450983500003
"4305","1kmE3876N3126",218.509238999999
"4306","1kmE3876N3127",261.205213500001
"4307","1kmE3876N3128",134.828540500001
"4308","1kmE3876N3129",0
"4309","1kmE3876N3130",0
"4310","1kmE3876N3131",62.6876494999997
"4311","1kmE3876N3132",179.631512499999
"4312","1kmE3876N3133",0
"4313","1kmE3876N3134",0
"4314","1kmE3876N3135",70.5645074999993
"4315","1kmE3876N3136",0
"4316","1kmE3876N3137",185.587444499999
"4317","1kmE3876N3138",98.7465010000005
"4318","1kmE3876N3139",103.3007435
"4319","1kmE3876N3140",0
"4320","1kmE3876N3141",0
"4321","1kmE3876N3142",0
"4322","1kmE3876N3143",0
"4323","1kmE3876N3144",0
"4324","1kmE3876N3145",0
"4325","1kmE3876N3146",36.3152709999995
"4326","1kmE3876N3147",0
"4327","1kmE3876N3148",82.9730680000002
"4328","1kmE3876N3149",0
"4329","1kmE3876N3150",0
"4330","1kmE3876N3151",0
"4331","1kmE3877N3092",0
"4332","1kmE3877N3093",0
"4333","1kmE3877N3094",0
"4334","1kmE3877N3095",0
"4335","1kmE3877N3096",68.6851115000009
"4336","1kmE3877N3097",0
"4337","1kmE3877N3098",0
"4338","1kmE3877N3099",0
"4339","1kmE3877N3100",0
"4340","1kmE3877N3101",0
"4341","1kmE3877N3102",0
"4342","1kmE3877N3103",0
"4343","1kmE3877N3104",0
"4344","1kmE3877N3105",0
"4345","1kmE3877N3106",78.4035949999998
"4346","1kmE3877N3107",78.4035949999998
"4347","1kmE3877N3108",0
"4348","1kmE3877N3109",0
"4349","1kmE3877N3110",0
"4350","1kmE3877N3111",0
"4351","1kmE3877N3112",0
"4352","1kmE3877N3113",93.1308690000005
"4353","1kmE3877N3114",33.9677900000006
"4354","1kmE3877N3115",0
"4355","1kmE3877N3116",98.7465010000014
"4356","1kmE3877N3117",301.613089500001
"4357","1kmE3877N3118",78.4035949999998
"4358","1kmE3877N3119",52.4844069999999
"4359","1kmE3877N3120",0
"4360","1kmE3877N3121",0
"4361","1kmE3877N3122",62.6876494999997
"4362","1kmE3877N3123",378.849365999999
"4363","1kmE3877N3124",530.263289499999
"4364","1kmE3877N3125",178.466937500001
"4365","1kmE3877N3126",371.298688499999
"4366","1kmE3877N3127",226.392314000001
"4367","1kmE3877N3128",166.309211
"4368","1kmE3877N3129",0
"4369","1kmE3877N3130",0
"4370","1kmE3877N3131",166.3092105
"4371","1kmE3877N3132",0
"4372","1kmE3877N3133",0
"4373","1kmE3877N3134",0
"4374","1kmE3877N3135",0
"4375","1kmE3877N3136",0
"4376","1kmE3877N3137",0
"4377","1kmE3877N3138",0
"4378","1kmE3877N3139",0
"4379","1kmE3877N3140",0
"4380","1kmE3877N3141",0
"4381","1kmE3877N3142",0
"4382","1kmE3877N3143",0
"4383","1kmE3877N3144",0
"4384","1kmE3877N3145",0
"4385","1kmE3877N3146",110.629262999999
"4386","1kmE3877N3147",84.7460139999985
"4387","1kmE3877N3148",166.3092105
"4388","1kmE3877N3149",0
"4389","1kmE3877N3150",36.3152709999995
"4390","1kmE3878N3091",0
"4391","1kmE3878N3092",0
"4392","1kmE3878N3093",59.1630789999999
"4393","1kmE3878N3094",0
"4394","1kmE3878N3095",0
"4395","1kmE3878N3096",166.3092105
"4396","1kmE3878N3097",0
"4397","1kmE3878N3098",0
"4398","1kmE3878N3099",31.5570360000002
"4399","1kmE3878N3100",0
"4400","1kmE3878N3101",0
"4401","1kmE3878N3102",0
"4402","1kmE3878N3103",0
"4403","1kmE3878N3104",0
"4404","1kmE3878N3105",0
"4405","1kmE3878N3106",0
"4406","1kmE3878N3107",0
"4407","1kmE3878N3108",0
"4408","1kmE3878N3109",152.599840000001
"4409","1kmE3878N3110",0
"4410","1kmE3878N3111",0
"4411","1kmE3878N3112",0
"4412","1kmE3878N3113",33.9677899999988
"4413","1kmE3878N3114",129.1280255
"4414","1kmE3878N3115",80.1448335000005
"4415","1kmE3878N3116",0
"4416","1kmE3878N3117",0
"4417","1kmE3878N3118",52.4844069999999
"4418","1kmE3878N3119",0
"4419","1kmE3878N3120",0
"4420","1kmE3878N3121",156.366346499999
"4421","1kmE3878N3122",63.2897064999997
"4422","1kmE3878N3123",480.314242
"4423","1kmE3878N3124",437.551195
"4424","1kmE3878N3125",492.459570999999
"4425","1kmE3878N3126",160.233864000002
"4426","1kmE3878N3127",50.7782239999979
"4427","1kmE3878N3128",0
"4428","1kmE3878N3129",166.309211
"4429","1kmE3878N3130",0
"4430","1kmE3878N3131",0
"4431","1kmE3878N3132",0
"4432","1kmE3878N3133",0
"4433","1kmE3878N3134",0
"4434","1kmE3878N3135",0
"4435","1kmE3878N3136",0
"4436","1kmE3878N3137",0
"4437","1kmE3878N3138",0
"4438","1kmE3878N3139",0
"4439","1kmE3878N3140",0
"4440","1kmE3878N3141",0
"4441","1kmE3878N3142",0
"4442","1kmE3878N3143",0
"4443","1kmE3878N3144",0
"4444","1kmE3878N3145",33.9677899999997
"4445","1kmE3878N3146",33.9677899999988
"4446","1kmE3878N3147",55.0291834999989
"4447","1kmE3878N3148",33.9677900000006
"4448","1kmE3878N3149",0
"4449","1kmE3878N3150",33.9677900000006
"4450","1kmE3879N3092",136.5302035
"4451","1kmE3879N3093",0
"4452","1kmE3879N3094",0
"4453","1kmE3879N3095",166.3092105
"4454","1kmE3879N3096",0
"4455","1kmE3879N3097",0
"4456","1kmE3879N3098",166.309211
"4457","1kmE3879N3099",166.309211
"4458","1kmE3879N3100",0
"4459","1kmE3879N3101",0
"4460","1kmE3879N3102",0
"4461","1kmE3879N3103",0
"4462","1kmE3879N3104",0
"4463","1kmE3879N3105",82.9730679999993
"4464","1kmE3879N3106",0
"4465","1kmE3879N3107",0
"4466","1kmE3879N3108",0
"4467","1kmE3879N3109",0
"4468","1kmE3879N3110",0
"4469","1kmE3879N3111",0
"4470","1kmE3879N3112",0
"4471","1kmE3879N3113",0
"4472","1kmE3879N3114",136.530203499999
"4473","1kmE3879N3115",194.201654
"4474","1kmE3879N3116",98.7465009999996
"4475","1kmE3879N3117",83.870516500001
"4476","1kmE3879N3118",82.9730679999993
"4477","1kmE3879N3119",142.490010500002
"4478","1kmE3879N3120",97.1872064999989
"4479","1kmE3879N3121",0
"4480","1kmE3879N3122",199.260061000001
"4481","1kmE3879N3123",267.482692999998
"4482","1kmE3879N3124",380.613554
"4483","1kmE3879N3125",480.226866499997
"4484","1kmE3879N3126",82.9730680000011
"4485","1kmE3879N3127",0
"4486","1kmE3879N3128",151.314281000001
"4487","1kmE3879N3129",0
"4488","1kmE3879N3130",82.9730679999993
"4489","1kmE3879N3131",0
"4490","1kmE3879N3132",0
"4491","1kmE3879N3133",0
"4492","1kmE3879N3134",0
"4493","1kmE3879N3135",0
"4494","1kmE3879N3136",0
"4495","1kmE3879N3137",0
"4496","1kmE3879N3138",0
"4497","1kmE3879N3139",0
"4498","1kmE3879N3140",0
"4499","1kmE3879N3141",0
"4500","1kmE3879N3142",0
"4501","1kmE3879N3143",98.7465009999996
"4502","1kmE3879N3144",0
"4503","1kmE3879N3145",0
"4504","1kmE3879N3146",76.0458670000007
"4505","1kmE3879N3147",105.807407499999
"4506","1kmE3879N3148",21.6763944999993
"4507","1kmE3879N3149",0
